dim_1,dim_2,gene,0,1
1485.0,805.0,BANK1,1478.5912087912088,797.1120879120879
1485.0,1150.0,CD8A,1494.1838774150567,1136.0273151232511
1485.0,1523.0,CD3E,1481.32,1507.7454545454545
1486.0,463.0,CD3E,1476.038590604027,443.3515100671141
1486.0,814.0,CD3E,1493.1389776357828,818.3370607028754
1487.0,1031.0,CD8A,1474.334745762712,1052.6059322033898
1488.0,463.0,CD3E,1476.038590604027,443.3515100671141
1488.0,605.0,CD3E,1489.1047957371225,571.4049733570159
1489.0,263.0,IL8,1518.469040247678,263.72755417956654
1489.0,452.0,CD3E,1476.038590604027,443.3515100671141
1489.0,570.0,CD3E,1489.1047957371225,571.4049733570159
1489.0,1819.0,BANK1,1489.9109589041095,1776.2785388127854
1490.0,556.0,BANK1,1489.1047957371225,571.4049733570159
1490.0,1568.0,CD3E,1499.241124260355,1551.3505917159764
1491.0,977.0,CD3E,1508.2014388489208,968.4784172661871
1491.0,1097.0,CD8A,1494.1838774150567,1136.0273151232511
1491.0,1462.0,CD3E,1477.904593639576,1472.9204946996467
1491.0,1529.0,CD8A,1499.241124260355,1551.3505917159764
1492.0,257.0,IL8,1518.469040247678,263.72755417956654
1493.0,325.0,CD4,1509.1688311688313,330.32034632034635
1493.0,788.0,CD3E,1478.5912087912088,797.1120879120879
1493.0,793.0,CD3E,1478.5912087912088,797.1120879120879
1493.0,1499.0,CD8A,1481.32,1507.7454545454545
1494.0,449.0,CD4,1476.038590604027,443.3515100671141
1494.0,461.0,CD3E,1476.038590604027,443.3515100671141
1494.0,473.0,CD3E,1501.662291169451,490.8568019093079
1494.0,942.0,BANK1,1507.189376443418,943.8314087759816
1494.0,949.0,CD4,1507.189376443418,943.8314087759816
1494.0,1758.0,CD4,1489.9109589041095,1776.2785388127854
1495.0,9.0,IL8,1474.5464190981431,11.180371352785146
1495.0,20.0,IL8,1474.5464190981431,11.180371352785146
1495.0,1568.0,CD3E,1499.241124260355,1551.3505917159764
1496.0,442.0,CD3E,1476.038590604027,443.3515100671141
1496.0,452.0,CD3E,1476.038590604027,443.3515100671141
1496.0,456.0,CD3E,1476.038590604027,443.3515100671141
1496.0,1050.0,IL8,1474.334745762712,1052.6059322033898
1496.0,1052.0,IL8,1474.334745762712,1052.6059322033898
1497.0,462.0,CD3E,1476.038590604027,443.3515100671141
1497.0,1527.0,CD8A,1499.241124260355,1551.3505917159764
1498.0,7.0,IL8,1474.5464190981431,11.180371352785146
1498.0,22.0,IL8,1474.5464190981431,11.180371352785146
1498.0,259.0,FXOP3,1518.469040247678,263.72755417956654
1498.0,793.0,CD3E,1478.5912087912088,797.1120879120879
1498.0,846.0,CD3E,1518.3645680819911,828.3499267935579
1498.0,1537.0,CD3E,1499.241124260355,1551.3505917159764
1499.0,246.0,IL8,1518.469040247678,263.72755417956654
1499.0,467.0,CD3E,1501.662291169451,490.8568019093079
1499.0,1535.0,CD3E,1499.241124260355,1551.3505917159764
1500.0,64.0,IL8,1456.8480825958702,82.52064896755162
1500.0,164.0,CD3E,1531.1412680756396,184.28364849833147
1500.0,234.0,CD3E,1525.58,227.28947368421052
1500.0,277.0,IL8,1518.469040247678,263.72755417956654
1500.0,579.0,CD8A,1489.1047957371225,571.4049733570159
1500.0,644.0,CD8A,1517.8618784530386,638.9475138121547
1500.0,775.0,CD3E,1466.2755417956657,770.592879256966
1500.0,805.0,CD4,1493.1389776357828,818.3370607028754
1500.0,839.0,CD8A,1518.3645680819911,828.3499267935579
1500.0,1546.0,CD3E,1499.241124260355,1551.3505917159764
1500.0,1703.0,CD3E,1507.4844720496894,1672.27950310559
1501.0,452.0,CD3E,1518.829128440367,450.2282110091743
1501.0,1560.0,CD3E,1499.241124260355,1551.3505917159764
1501.0,1617.0,CD3E,1509.8653846153845,1602.253205128205
1502.0,463.0,CD3E,1518.829128440367,450.2282110091743
1503.0,256.0,IL8,1518.469040247678,263.72755417956654
1503.0,449.0,CD4,1518.829128440367,450.2282110091743
1503.0,459.0,CD8A,1518.829128440367,450.2282110091743
1503.0,1474.0,CD3E,1477.904593639576,1472.9204946996467
1504.0,28.0,IL8,1533.4140435835352,27.515738498789347
1504.0,473.0,CD3E,1501.662291169451,490.8568019093079
1504.0,840.0,CD3E,1518.3645680819911,828.3499267935579
1504.0,1122.0,CD3E,1494.1838774150567,1136.0273151232511
1504.0,1638.0,CD8A,1531.806697108067,1629.8782343987823
1505.0,41.0,IL8,1533.4140435835352,27.515738498789347
1505.0,247.0,IL8,1518.469040247678,263.72755417956654
1505.0,277.0,IL8,1518.469040247678,263.72755417956654
1505.0,456.0,CD8A,1518.829128440367,450.2282110091743
1505.0,467.0,CD8A,1518.829128440367,450.2282110091743
1505.0,1531.0,CD8A,1499.241124260355,1551.3505917159764
1505.0,1548.0,CD3E,1499.241124260355,1551.3505917159764
1505.0,1554.0,CD3E,1499.241124260355,1551.3505917159764
1505.0,1776.0,CD3E,1489.9109589041095,1776.2785388127854
1506.0,244.0,IL8,1525.58,227.28947368421052
1506.0,808.0,CD3E,1493.1389776357828,818.3370607028754
1506.0,814.0,CD8A,1493.1389776357828,818.3370607028754
1506.0,1557.0,CD3E,1499.241124260355,1551.3505917159764
1507.0,138.0,CD8A,1521.4337606837607,126.28739316239316
1507.0,277.0,IL8,1518.469040247678,263.72755417956654
1507.0,587.0,CD3E,1525.2759146341464,600.4893292682926
1507.0,784.0,CD3E,1466.2755417956657,770.592879256966
1507.0,805.0,CD3E,1493.1389776357828,818.3370607028754
1508.0,28.0,IL8,1533.4140435835352,27.515738498789347
1508.0,161.0,CD8A,1531.1412680756396,184.28364849833147
1508.0,798.0,CD3E,1493.1389776357828,818.3370607028754
1508.0,1080.0,CD3E,1517.0698324022346,1048.8198324022346
1509.0,1536.0,CD3E,1499.241124260355,1551.3505917159764
1510.0,243.0,IL8,1525.58,227.28947368421052
1510.0,448.0,CD8A,1518.829128440367,450.2282110091743
1510.0,854.0,CD3E,1518.3645680819911,828.3499267935579
1510.0,930.0,CD4,1507.189376443418,943.8314087759816
1510.0,1363.0,CD8A,1517.2811501597444,1379.3801916932907
1510.0,1555.0,CD3E,1499.241124260355,1551.3505917159764
1511.0,53.0,FXOP3,1533.4140435835352,27.515738498789347
1511.0,769.0,CD8A,1466.2755417956657,770.592879256966
1511.0,788.0,CD3E,1493.1389776357828,818.3370607028754
1511.0,947.0,CD3E,1507.189376443418,943.8314087759816
1512.0,150.0,CD3E,1521.4337606837607,126.28739316239316
1512.0,183.0,CD8A,1531.1412680756396,184.28364849833147
1512.0,239.0,IL8,1525.58,227.28947368421052
1512.0,1595.0,CD8A,1509.8653846153845,1602.253205128205
1513.0,178.0,CD3E,1531.1412680756396,184.28364849833147
1513.0,1542.0,CD3E,1519.4674922600618,1551.4798761609907
1513.0,1620.0,CD3E,1531.806697108067,1629.8782343987823
1514.0,16.0,IL8,1533.4140435835352,27.515738498789347
1514.0,239.0,IL8,1525.58,227.28947368421052
1514.0,395.0,CD3E,1519.9266770670827,377.5959438377535
1514.0,879.0,CD8A,1505.0129729729729,903.6724324324324
1514.0,1531.0,CD3E,1499.241124260355,1551.3505917159764
1515.0,242.0,IL8,1525.58,227.28947368421052
1515.0,460.0,CD8A,1518.829128440367,450.2282110091743
1515.0,496.0,CD3E,1501.662291169451,490.8568019093079
1515.0,803.0,CD3E,1518.3645680819911,828.3499267935579
1515.0,1557.0,CD8A,1519.4674922600618,1551.4798761609907
1516.0,14.0,IL8,1533.4140435835352,27.515738498789347
1516.0,229.0,CD8A,1525.58,227.28947368421052
1516.0,1035.0,CD8A,1517.0698324022346,1048.8198324022346
1517.0,26.0,IL8,1533.4140435835352,27.515738498789347
1517.0,279.0,IL8,1518.469040247678,263.72755417956654
1517.0,1527.0,CD8A,1499.241124260355,1551.3505917159764
1517.0,1532.0,CD3E,1499.241124260355,1551.3505917159764
1517.0,1752.0,CD4,1536.1845425867507,1744.3801261829653
1518.0,946.0,CD3E,1533.5375901132852,956.3686920700309
1518.0,1561.0,CD8A,1519.4674922600618,1551.4798761609907
1518.0,1567.0,CD8A,1519.4674922600618,1551.4798761609907
1519.0,14.0,IL8,1533.4140435835352,27.515738498789347
1519.0,63.0,IL8,1533.4140435835352,27.515738498789347
1519.0,77.0,CD3E,1559.424040066778,69.5559265442404
1519.0,242.0,IL8,1525.58,227.28947368421052
1519.0,246.0,IL8,1518.469040247678,263.72755417956654
1519.0,276.0,IL8,1518.469040247678,263.72755417956654
1519.0,434.0,CD3E,1518.829128440367,450.2282110091743
1519.0,1741.0,CD3E,1536.1845425867507,1744.3801261829653
1520.0,272.0,CD8A,1518.469040247678,263.72755417956654
1520.0,962.0,CD8A,1508.2014388489208,968.4784172661871
1521.0,231.0,CD3E,1525.58,227.28947368421052
1521.0,243.0,IL8,1525.58,227.28947368421052
1521.0,809.0,CD3E,1518.3645680819911,828.3499267935579
1521.0,1562.0,CD3E,1519.4674922600618,1551.4798761609907
1521.0,1569.0,CD8A,1519.4674922600618,1551.4798761609907
1522.0,80.0,IL8,1553.7540500736377,94.22238586156112
1522.0,247.0,IL8,1518.469040247678,263.72755417956654
1522.0,253.0,IL8,1518.469040247678,263.72755417956654
1522.0,328.0,CD8A,1509.1688311688313,330.32034632034635
1522.0,811.0,CD8A,1518.3645680819911,828.3499267935579
1522.0,1096.0,CD8A,1494.1838774150567,1136.0273151232511
1522.0,1767.0,CD3E,1536.1845425867507,1744.3801261829653
1523.0,60.0,IL8,1533.4140435835352,27.515738498789347
1523.0,249.0,IL8,1518.469040247678,263.72755417956654
1523.0,799.0,CD3E,1544.7983606557377,783.0754098360655
1523.0,902.0,BANK1,1505.0129729729729,903.6724324324324
1523.0,1572.0,CD8A,1519.4674922600618,1551.4798761609907
1524.0,180.0,CD3E,1531.1412680756396,184.28364849833147
1524.0,228.0,CD8A,1525.58,227.28947368421052
1524.0,269.0,CD8A,1518.469040247678,263.72755417956654
1524.0,444.0,CD8A,1518.829128440367,450.2282110091743
1524.0,1536.0,CD3E,1519.4674922600618,1551.4798761609907
1525.0,1542.0,CD3E,1519.4674922600618,1551.4798761609907
1526.0,83.0,IL8,1553.7540500736377,94.22238586156112
1526.0,246.0,IL8,1518.469040247678,263.72755417956654
1526.0,250.0,IL8,1518.469040247678,263.72755417956654
1526.0,430.0,CD3E,1540.5788617886178,437.93658536585366
1526.0,511.0,CD3E,1501.662291169451,490.8568019093079
1526.0,1642.0,CD8A,1531.806697108067,1629.8782343987823
1527.0,65.0,IL8,1559.424040066778,69.5559265442404
1527.0,243.0,IL8,1525.58,227.28947368421052
1527.0,255.0,IL8,1518.469040247678,263.72755417956654
1527.0,492.0,CD3E,1501.662291169451,490.8568019093079
1527.0,806.0,CD8A,1518.3645680819911,828.3499267935579
1527.0,819.0,CD3E,1518.3645680819911,828.3499267935579
1527.0,1501.0,CD3E,1549.7668508287293,1513.8883977900553
1528.0,714.0,CD19,1522.6529968454258,717.089905362776
1528.0,917.0,CD3E,1542.228096676737,916.1918429003022
1528.0,1570.0,CD4,1519.4674922600618,1551.4798761609907
1529.0,64.0,IL8,1559.424040066778,69.5559265442404
1529.0,461.0,CD8A,1518.829128440367,450.2282110091743
1529.0,617.0,CD3E,1525.2759146341464,600.4893292682926
1529.0,904.0,CD8A,1542.228096676737,916.1918429003022
1529.0,967.0,CD3E,1533.5375901132852,956.3686920700309
1530.0,83.0,IL8,1553.7540500736377,94.22238586156112
1530.0,132.0,CD3E,1521.4337606837607,126.28739316239316
1530.0,424.0,CD3E,1540.5788617886178,437.93658536585366
1531.0,247.0,FXOP3,1518.469040247678,263.72755417956654
1531.0,638.0,CD3E,1517.8618784530386,638.9475138121547
1531.0,1554.0,CD8A,1519.4674922600618,1551.4798761609907
1532.0,196.0,CD3E,1531.1412680756396,184.28364849833147
1532.0,452.0,CD3E,1518.829128440367,450.2282110091743
1532.0,808.0,CD3E,1518.3645680819911,828.3499267935579
1533.0,685.0,CD19,1548.7560975609756,697.2585365853658
1533.0,911.0,BANK1,1542.228096676737,916.1918429003022
1534.0,818.0,CD3E,1518.3645680819911,828.3499267935579
1535.0,459.0,CD3E,1518.829128440367,450.2282110091743
1535.0,890.0,BANK1,1548.631007751938,894.8883720930232
1535.0,904.0,CD8A,1542.228096676737,916.1918429003022
1535.0,1508.0,CD3E,1549.7668508287293,1513.8883977900553
1535.0,1543.0,CD8A,1519.4674922600618,1551.4798761609907
1535.0,1673.0,CD4,1537.6867749419953,1655.401392111369
1537.0,173.0,CD3E,1531.1412680756396,184.28364849833147
1537.0,612.0,CD8A,1525.2759146341464,600.4893292682926
1537.0,1640.0,CD8A,1531.806697108067,1629.8782343987823
1537.0,1731.0,CD8A,1536.1845425867507,1744.3801261829653
1538.0,91.0,BANK1,1553.7540500736377,94.22238586156112
1538.0,453.0,CD8A,1540.5788617886178,437.93658536585366
1538.0,837.0,CD3E,1544.9102167182662,839.8792569659443
1538.0,882.0,CD8A,1548.631007751938,894.8883720930232
1539.0,886.0,CD8A,1548.631007751938,894.8883720930232
1539.0,1393.0,CD8A,1536.3327464788733,1379.9383802816901
1540.0,609.0,CD3E,1525.2759146341464,600.4893292682926
1540.0,901.0,BANK1,1548.631007751938,894.8883720930232
1540.0,981.0,BANK1,1533.5375901132852,956.3686920700309
1541.0,95.0,BANK1,1553.7540500736377,94.22238586156112
1541.0,899.0,BANK1,1548.631007751938,894.8883720930232
1541.0,914.0,CD3E,1542.228096676737,916.1918429003022
1541.0,1490.0,CD3E,1549.7668508287293,1513.8883977900553
1541.0,1580.0,CD4,1552.3134796238244,1586.8808777429467
1542.0,602.0,CD3E,1525.2759146341464,600.4893292682926
1543.0,426.0,CD3E,1540.5788617886178,437.93658536585366
1543.0,752.0,CD4,1529.3238380809596,736.4167916041979
1543.0,814.0,CD3E,1544.9102167182662,839.8792569659443
1543.0,845.0,CD4,1544.9102167182662,839.8792569659443
1543.0,900.0,BANK1,1548.631007751938,894.8883720930232
1543.0,907.0,BANK1,1542.228096676737,916.1918429003022
1543.0,1378.0,CD8A,1536.3327464788733,1379.9383802816901
1543.0,1496.0,CD3E,1549.7668508287293,1513.8883977900553
1543.0,1503.0,CD3E,1549.7668508287293,1513.8883977900553
1544.0,711.0,BANK1,1522.6529968454258,717.089905362776
1544.0,893.0,BANK1,1548.631007751938,894.8883720930232
1544.0,902.0,BANK1,1548.631007751938,894.8883720930232
1546.0,198.0,CD8A,1531.1412680756396,184.28364849833147
1546.0,981.0,CD3E,1533.5375901132852,956.3686920700309
1546.0,1516.0,CD8A,1549.7668508287293,1513.8883977900553
1546.0,1520.0,CD8A,1549.7668508287293,1513.8883977900553
1547.0,234.0,CD3E,1525.58,227.28947368421052
1547.0,238.0,CD3E,1525.58,227.28947368421052
1547.0,1722.0,CD8A,1551.7098646034817,1708.5783365570599
1548.0,201.0,CD3E,1564.419770773639,194.14756446991404
1548.0,577.0,CD8A,1525.8070175438597,568.1569200779727
1548.0,1380.0,CD8A,1536.3327464788733,1379.9383802816901
1549.0,208.0,CD3E,1564.419770773639,194.14756446991404
1549.0,793.0,CD4,1544.7983606557377,783.0754098360655
1549.0,895.0,BANK1,1548.631007751938,894.8883720930232
1550.0,308.0,FXOP3,1561.4499294781383,317.8688293370945
1550.0,868.0,IL8,1559.8966666666668,864.5966666666667
1550.0,897.0,BANK1,1548.631007751938,894.8883720930232
1551.0,1653.0,CD8A,1537.6867749419953,1655.401392111369
1552.0,193.0,BANK1,1564.419770773639,194.14756446991404
1552.0,310.0,FXOP3,1561.4499294781383,317.8688293370945
1552.0,674.0,CD3E,1571.562412342216,672.258064516129
1552.0,1590.0,CD8A,1552.3134796238244,1586.8808777429467
1553.0,315.0,FXOP3,1561.4499294781383,317.8688293370945
1554.0,600.0,CD8A,1584.0522727272728,611.1761363636364
1554.0,817.0,CD3E,1544.9102167182662,839.8792569659443
1554.0,894.0,BANK1,1548.631007751938,894.8883720930232
1554.0,1084.0,CD3E,1568.1290726817042,1092.982456140351
1555.0,191.0,CD8A,1564.419770773639,194.14756446991404
1555.0,1702.0,CD8A,1551.7098646034817,1708.5783365570599
1556.0,196.0,CD8A,1564.419770773639,194.14756446991404
1556.0,300.0,CD3E,1557.5487804878048,286.6067073170732
1556.0,305.0,FXOP3,1561.4499294781383,317.8688293370945
1557.0,136.0,CD3E,1590.0586264656617,157.55778894472363
1557.0,561.0,CD3E,1525.8070175438597,568.1569200779727
1558.0,816.0,CD3E,1544.9102167182662,839.8792569659443
1558.0,1350.0,CD3E,978.494280762565,1261.2433275563258
1558.0,1525.0,CD3E,1549.7668508287293,1513.8883977900553
1558.0,1572.0,CD3E,1572.6899766899767,1581.437062937063
1558.0,1592.0,CD4,1552.3134796238244,1586.8808777429467
1558.0,1723.0,CD8A,1551.7098646034817,1708.5783365570599
1558.0,1729.0,CD3E,1551.7098646034817,1708.5783365570599
1559.0,836.0,CD4,1544.9102167182662,839.8792569659443
1560.0,184.0,CD3E,1564.419770773639,194.14756446991404
1560.0,186.0,CD3E,1564.419770773639,194.14756446991404
1561.0,1345.0,CD3E,978.494280762565,1261.2433275563258
1562.0,1518.0,CD3E,1549.7668508287293,1513.8883977900553
1562.0,1719.0,CD8A,1551.7098646034817,1708.5783365570599
1563.0,405.0,CD4,1540.5788617886178,437.93658536585366
1563.0,1398.0,CD3E,1574.724820143885,1397.5611510791366
1563.0,1591.0,CD3E,1572.6899766899767,1581.437062937063
1564.0,187.0,CD8A,1564.419770773639,194.14756446991404
1564.0,202.0,CD3E,1564.419770773639,194.14756446991404
1564.0,206.0,CD3E,1564.419770773639,194.14756446991404
1564.0,577.0,CD3E,1525.8070175438597,568.1569200779727
1566.0,1520.0,CD3E,1576.0144144144144,1518.4684684684685
1568.0,203.0,CD3E,1564.419770773639,194.14756446991404
1568.0,1343.0,CD8A,978.494280762565,1261.2433275563258
1569.0,9.0,CD8A,1569.0305810397554,5.0672782874617734
1569.0,658.0,BANK1,1571.562412342216,672.258064516129
1569.0,1536.0,CD8A,1576.0144144144144,1518.4684684684685
1569.0,1691.0,CD8A,1566.8586666666667,1685.8826666666666
1570.0,58.0,CD4,1585.3987654320988,59.70987654320987
1570.0,575.0,CD3E,1525.8070175438597,568.1569200779727
1570.0,941.0,BANK1,1600.0333333333333,943.1777777777778
1570.0,979.0,CD4,1533.5375901132852,956.3686920700309
1570.0,1534.0,CD3E,1576.0144144144144,1518.4684684684685
1570.0,1539.0,CD8A,1576.0144144144144,1518.4684684684685
1571.0,1494.0,CD3E,1587.8489795918367,1488.604081632653
1572.0,262.0,CD3E,1569.1830742659758,263.56303972366146
1572.0,1134.0,FXOP3,1568.1290726817042,1092.982456140351
1573.0,11.0,CD8A,1569.0305810397554,5.0672782874617734
1573.0,1240.0,CD3E,1541.4079794079794,1265.972972972973
1573.0,1368.0,CD3E,1574.724820143885,1397.5611510791366
1573.0,1564.0,CD3E,1572.6899766899767,1581.437062937063
1573.0,1711.0,CD3E,1582.0842975206613,1698.9818181818182
1574.0,196.0,CD8A,1564.419770773639,194.14756446991404
1574.0,229.0,CD8A,1603.11,227.5675
1574.0,295.0,CD3E,1574.9219968798752,292.82995319812795
1574.0,1504.0,CD3E,1576.0144144144144,1518.4684684684685
1575.0,975.0,CD3E,1533.5375901132852,956.3686920700309
1576.0,253.0,CD3E,1569.1830742659758,263.56303972366146
1576.0,1568.0,BANK1,1572.6899766899767,1581.437062937063
1577.0,12.0,CD8A,1569.0305810397554,5.0672782874617734
1577.0,1029.0,CD4,1567.2709677419355,1052.9161290322581
1577.0,1145.0,CD8A,1568.1290726817042,1092.982456140351
1577.0,1499.0,CD3E,1576.0144144144144,1518.4684684684685
1578.0,6.0,CD3E,1569.0305810397554,5.0672782874617734
1578.0,243.0,CD3E,1569.1830742659758,263.56303972366146
1579.0,232.0,CD3E,1603.11,227.5675
1579.0,248.0,CD3E,1569.1830742659758,263.56303972366146
1579.0,266.0,CD3E,1569.1830742659758,263.56303972366146
1579.0,1248.0,CD3E,1541.4079794079794,1265.972972972973
1579.0,1367.0,CD3E,1574.724820143885,1397.5611510791366
1580.0,840.0,CD3E,1559.8966666666668,864.5966666666667
1580.0,946.0,CD3E,1600.0333333333333,943.1777777777778
1581.0,234.0,CD3E,1603.11,227.5675
1581.0,245.0,CD3E,1569.1830742659758,263.56303972366146
1581.0,1218.0,CD3E,1615.138539042821,1218.8488664987406
1581.0,1380.0,CD3E,1574.724820143885,1397.5611510791366
1582.0,8.0,CD3E,1569.0305810397554,5.0672782874617734
1582.0,682.0,CD3E,1594.4172185430464,680.6081677704194
1582.0,1558.0,CD3E,1572.6899766899767,1581.437062937063
1583.0,241.0,CD8A,1569.1830742659758,263.56303972366146
1583.0,952.0,CD3E,1600.0333333333333,943.1777777777778
1584.0,201.0,CD3E,1604.753459119497,203.4880503144654
1584.0,226.0,CD3E,1603.11,227.5675
1584.0,1227.0,CD3E,1615.138539042821,1218.8488664987406
1584.0,1239.0,CD3E,1615.138539042821,1218.8488664987406
1584.0,1255.0,CD8A,1541.4079794079794,1265.972972972973
1585.0,218.0,CD8A,1603.11,227.5675
1585.0,320.0,BANK1,1561.4499294781383,317.8688293370945
1585.0,596.0,CD3E,1584.0522727272728,611.1761363636364
1585.0,793.0,CD4,1578.6453125,781.18125
1586.0,1246.0,CD3E,1615.138539042821,1218.8488664987406
1586.0,1570.0,CD3E,1572.6899766899767,1581.437062937063
1588.0,111.0,CD8A,1590.9842995169083,100.35990338164251
1588.0,203.0,CD4,1604.753459119497,203.4880503144654
1588.0,237.0,CD8A,1603.11,227.5675
1588.0,666.0,CD3E,1594.4172185430464,680.6081677704194
1588.0,1018.0,CD8A,1567.2709677419355,1052.9161290322581
1589.0,890.0,BANK1,1548.631007751938,894.8883720930232
1590.0,139.0,CD8A,1594.1700356718193,129.82996432818075
1590.0,1638.0,CD3E,1581.3076923076924,1652.215976331361
1591.0,205.0,CD4,1604.753459119497,203.4880503144654
1591.0,236.0,CD8A,1603.11,227.5675
1591.0,1242.0,CD3E,1615.138539042821,1218.8488664987406
1591.0,1369.0,CD3E,1574.724820143885,1397.5611510791366
1591.0,1374.0,CD3E,1574.724820143885,1397.5611510791366
1591.0,1593.0,CD4,1572.6899766899767,1581.437062937063
1592.0,45.0,CD19,1607.710610932476,52.57877813504823
1592.0,232.0,CD3E,1603.11,227.5675
1592.0,383.0,CD4,1608.6387096774195,382.98924731182797
1592.0,962.0,CD3E,1600.0333333333333,943.1777777777778
1592.0,1077.0,CD8A,1568.1290726817042,1092.982456140351
1592.0,1503.0,CD8A,1587.8489795918367,1488.604081632653
1593.0,28.0,CD3E,1607.710610932476,52.57877813504823
1593.0,239.0,CD3E,1603.11,227.5675
1593.0,381.0,CD19,1608.6387096774195,382.98924731182797
1593.0,1596.0,CD4,1572.6899766899767,1581.437062937063
1594.0,249.0,CD8A,1603.11,227.5675
1595.0,598.0,CD8A,1584.0522727272728,611.1761363636364
1595.0,1450.0,CD19,1605.5973154362416,1463.8568232662192
1596.0,240.0,CD3E,1603.11,227.5675
1596.0,977.0,CD3E,1620.6251541307029,953.4451294697903
1597.0,250.0,CD8A,1603.11,227.5675
1597.0,973.0,CD3E,1620.6251541307029,953.4451294697903
1598.0,967.0,CD8A,1620.6251541307029,953.4451294697903
1598.0,1538.0,CD3E,1598.0542635658915,1532.382945736434
1599.0,9.0,CD3E,1614.5020408163266,5.612244897959184
1599.0,59.0,CD3E,1585.3987654320988,59.70987654320987
1599.0,206.0,CD4,1604.753459119497,203.4880503144654
1599.0,255.0,CD8A,1603.11,227.5675
1599.0,1289.0,CD8A,1609.6153846153845,1292.7124542124543
1600.0,250.0,CD3E,1603.11,227.5675
1601.0,248.0,CD3E,1603.11,227.5675
1601.0,379.0,CD3E,1608.6387096774195,382.98924731182797
1601.0,652.0,CD3E,1618.3420026007802,632.6566970091027
1601.0,1418.0,BANK1,1592.2911111111111,1416.2766666666666
1602.0,1014.0,CD8A,1567.2709677419355,1052.9161290322581
1602.0,1561.0,CD8A,1622.6779448621553,1583.5438596491229
1603.0,29.0,CD3E,1607.710610932476,52.57877813504823
1603.0,201.0,CD4,1604.753459119497,203.4880503144654
1603.0,212.0,CD4,1604.753459119497,203.4880503144654
1603.0,260.0,CD8A,1603.11,227.5675
1605.0,25.0,CD3E,1614.5020408163266,5.612244897959184
1605.0,270.0,CD8A,1574.9219968798752,292.82995319812795
1605.0,278.0,CD8A,1574.9219968798752,292.82995319812795
1605.0,659.0,CD3E,1594.4172185430464,680.6081677704194
1605.0,1017.0,BANK1,1567.2709677419355,1052.9161290322581
1605.0,1545.0,CD3E,1598.0542635658915,1532.382945736434
1606.0,206.0,CD4,1604.753459119497,203.4880503144654
1606.0,625.0,CD3E,1618.3420026007802,632.6566970091027
1606.0,1015.0,BANK1,1567.2709677419355,1052.9161290322581
1606.0,1687.0,CD3E,1614.141826923077,1707.0336538461538
1607.0,238.0,CD3E,1603.11,227.5675
1607.0,254.0,CD3E,1603.11,227.5675
1607.0,1708.0,CD3E,1614.141826923077,1707.0336538461538
1608.0,211.0,CD4,1604.753459119497,203.4880503144654
1608.0,225.0,CD3E,1603.11,227.5675
1608.0,379.0,BANK1,1608.6387096774195,382.98924731182797
1608.0,622.0,CD4,1618.3420026007802,632.6566970091027
1608.0,669.0,CD3E,1594.4172185430464,680.6081677704194
1608.0,686.0,CD3E,1594.4172185430464,680.6081677704194
1609.0,38.0,CD8A,1607.710610932476,52.57877813504823
1609.0,237.0,CD3E,1603.11,227.5675
1609.0,248.0,CD3E,1603.11,227.5675
1609.0,254.0,CD3E,1603.11,227.5675
1609.0,966.0,CD4,1620.6251541307029,953.4451294697903
1609.0,1016.0,BANK1,1567.2709677419355,1052.9161290322581
1609.0,1554.0,CD3E,1598.0542635658915,1532.382945736434
1610.0,42.0,CD3E,1607.710610932476,52.57877813504823
1610.0,145.0,CD8A,1594.1700356718193,129.82996432818075
1610.0,219.0,CD3E,1603.11,227.5675
1610.0,262.0,CD3E,1603.11,227.5675
1611.0,635.0,CD4,1618.3420026007802,632.6566970091027
1611.0,1295.0,BANK1,1609.6153846153845,1292.7124542124543
1612.0,1147.0,CD3E,1627.8065395095368,1140.8882833787466
1612.0,1288.0,CD3E,1609.6153846153845,1292.7124542124543
1614.0,31.0,CD3E,1607.710610932476,52.57877813504823
1614.0,242.0,CD3E,1603.11,227.5675
1614.0,1293.0,CD8A,1609.6153846153845,1292.7124542124543
1614.0,1696.0,CD8A,1614.141826923077,1707.0336538461538
1615.0,114.0,CD8A,1594.1700356718193,129.82996432818075
1615.0,224.0,CD8A,1603.11,227.5675
1615.0,245.0,CD3E,1603.11,227.5675
1615.0,254.0,CD3E,1603.11,227.5675
1615.0,795.0,CD8A,1642.2349785407725,770.5557939914163
1615.0,1080.0,CD3E,1568.1290726817042,1092.982456140351
1615.0,1297.0,BANK1,1609.6153846153845,1292.7124542124543
1616.0,998.0,CD3E,1620.6251541307029,953.4451294697903
1616.0,1412.0,CD19,1621.4986945169712,1398.1723237597912
1616.0,1625.0,CD3E,1619.2864173228347,1638.224409448819
1617.0,1290.0,CD8A,1609.6153846153845,1292.7124542124543
1617.0,1419.0,CD4,1621.4986945169712,1398.1723237597912
1617.0,1711.0,CD4,1614.141826923077,1707.0336538461538
1618.0,587.0,FXOP3,1584.0522727272728,611.1761363636364
1618.0,1235.0,CD3E,1615.138539042821,1218.8488664987406
1618.0,1379.0,CD3E,1621.4986945169712,1398.1723237597912
1618.0,1705.0,CD4,1614.141826923077,1707.0336538461538
1619.0,216.0,CD4,1604.753459119497,203.4880503144654
1619.0,621.0,CD3E,1618.3420026007802,632.6566970091027
1619.0,1639.0,CD3E,1619.2864173228347,1638.224409448819
1620.0,134.0,CD8A,1594.1700356718193,129.82996432818075
